1013,1224,1719,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1013,1224,1719,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1011,1222,1720,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1011,1222,1720,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1011,1222,1720,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1011,1222,1720,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1011,1222,1720,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1011,1222,1720,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1011,1222,1720,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1011,1222,1720,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1011,1223,1721,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1011,1223,1721,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1011,1223,1721,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1011,1223,1721,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1011,1223,1721,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1011,1223,1721,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1011,1223,1721,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1011,1223,1721,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1005,1220,1722,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1005,1220,1722,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1005,1220,1722,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1005,1220,1722,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1005,1220,1722,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1005,1220,1722,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1005,1220,1722,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1005,1220,1722,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1010,1221,1723,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1010,1221,1723,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1010,1221,1723,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1010,1221,1723,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1010,1221,1723,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1010,1221,1723,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1010,1221,1723,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1010,1221,1723,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1014,1227,1724,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1014,1227,1724,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1014,1227,1724,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1014,1227,1724,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1014,1227,1724,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1014,1227,1724,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1014,1227,1724,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1014,1227,1724,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1004,1226,1725,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1004,1226,1725,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1004,1226,1725,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1004,1226,1725,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1004,1226,1725,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1004,1226,1725,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1004,1226,1725,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1004,1226,1725,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
